aqi,co,no2,o3,pm10,pm25,so2
224.0,1.4,68.0,27.0,138.0,174.0,6.0
228.0,1.5,104.0,4.0,138.0,178.0,5.0
228.0,1.5,112.0,2.0,138.0,178.0,5.0
232.0,1.7,121.0,2.0,138.0,182.0,8.0
233.0,1.9,107.0,7.0,138.0,183.0,9.0
217.0,1.7,83.0,27.0,138.0,167.0,17.0
139.0,1.3,66.0,36.0,138.0,106.0,15.0
110.0,1.1,53.0,54.0,138.0,83.0,11.0
83.0,0.7,34.0,77.0,62.0,61.0,5.0
40.0,0.3,17.0,96.0,62.0,28.0,3.0
32.0,0.2,12.0,102.0,62.0,14.0,3.0
32.0,0.2,11.0,103.0,27.0,14.0,3.0
31.0,0.3,14.0,100.0,25.0,16.0,3.0
34.0,0.4,22.0,94.0,34.0,20.0,1.0
43.0,0.4,33.0,79.0,43.0,21.0,2.0
61.0,0.6,45.0,82.0,66.0,44.0,4.0
160.0,1.0,49.0,112.0,143.0,122.0,10.0
150.0,1.0,62.0,76.0,125.0,115.0,7.0
153.0,0.9,60.0,73.0,128.0,117.0,7.0
170.0,1.1,70.0,51.0,138.0,129.0,8.0
173.0,1.2,79.0,34.0,154.0,131.0,8.0
224.0,1.4,89.0,28.0,183.0,174.0,9.0
240.0,1.5,125.0,2.0,194.0,190.0,10.0
244.0,1.8,125.0,2.0,204.0,194.0,9.0
287.0,2.0,108.0,2.0,204.0,237.0,7.0
299.0,2.2,103.0,2.0,204.0,249.0,7.0
291.0,2.2,104.0,2.0,204.0,241.0,7.0
288.0,2.2,104.0,2.0,204.0,238.0,7.0
284.0,2.4,100.0,2.0,204.0,234.0,9.0
250.0,1.9,86.0,15.0,204.0,200.0,16.0
98.0,0.9,52.0,38.0,204.0,73.0,9.0
27.0,0.4,24.0,62.0,204.0,19.0,6.0
26.0,0.3,12.0,82.0,204.0,3.0,4.0
29.0,0.2,9.0,93.0,21.0,2.0,2.0
32.0,0.2,10.0,94.0,32.0,2.0,3.0
46.0,0.2,8.0,97.0,46.0,6.0,2.0
50.0,0.2,7.0,97.0,50.0,10.0,1.0
51.0,0.2,9.0,95.0,51.0,7.0,1.0
41.0,0.2,13.0,86.0,41.0,5.0,1.0
44.0,0.3,17.0,74.0,44.0,4.0,1.0
53.0,0.2,13.0,74.0,56.0,5.0,1.0
51.0,0.2,13.0,75.0,52.0,6.0,1.0
29.0,0.2,13.0,74.0,29.0,2.0,1.0
23.0,0.2,13.0,75.0,17.0,7.0,1.0
22.0,0.2,17.0,69.0,12.0,4.0,2.0
18.0,0.3,26.0,56.0,13.0,5.0,2.0
16.0,0.3,30.0,51.0,15.0,2.0,1.0
19.0,0.2,22.0,60.0,9.0,8.0,3.0
17.0,0.2,20.0,55.0,11.0,4.0,1.0
20.0,0.3,33.0,42.0,20.0,5.0,4.0
22.0,0.3,24.0,57.0,22.0,2.0,2.0
26.0,0.2,16.0,68.0,26.0,2.0,3.0
34.0,0.2,15.0,70.0,34.0,3.0,3.0
47.0,0.2,11.0,76.0,47.0,8.0,3.0
45.0,0.2,10.0,78.0,45.0,6.0,3.0
93.0,0.2,43.0,82.0,45.0,69.0,3.0
23.0,0.2,43.0,73.0,13.0,69.0,3.0
68.0,0.2,7.0,73.0,13.0,49.0,1.0
52.0,0.2,7.0,79.0,53.0,7.0,3.0
25.0,0.2,7.0,81.0,7.0,6.0,3.0
25.0,0.1,8.0,81.0,16.0,2.0,4.0
29.0,0.2,9.0,80.0,29.0,7.0,4.0
23.0,0.2,12.0,75.0,17.0,5.0,4.0
21.0,0.3,17.0,68.0,16.0,8.0,4.0
27.0,0.4,31.0,51.0,27.0,10.0,4.0
27.0,0.5,38.0,41.0,27.0,12.0,4.0
26.0,0.6,51.0,27.0,26.0,10.0,4.0
18.0,0.5,34.0,43.0,18.0,7.0,4.0
19.0,0.3,37.0,39.0,19.0,5.0,4.0
22.0,0.4,37.0,35.0,22.0,11.0,4.0
20.0,0.3,26.0,44.0,20.0,4.0,5.0
19.0,0.3,30.0,38.0,19.0,10.0,6.0
22.0,0.4,40.0,26.0,22.0,10.0,7.0
22.0,0.4,44.0,22.0,22.0,15.0,7.0
32.0,0.4,64.0,3.0,26.0,10.0,9.0
35.0,0.5,70.0,2.0,32.0,12.0,9.0
37.0,0.6,60.0,12.0,37.0,11.0,12.0
34.0,0.5,42.0,32.0,34.0,15.0,12.0
35.0,0.6,47.0,30.0,35.0,18.0,13.0
24.0,0.5,39.0,43.0,19.0,17.0,11.0
21.0,0.4,29.0,58.0,19.0,15.0,7.0
20.0,0.3,30.0,62.0,20.0,13.0,6.0
22.0,0.3,25.0,71.0,20.0,13.0,5.0
26.0,0.2,17.0,82.0,22.0,13.0,5.0
27.0,0.2,17.0,87.0,25.0,13.0,5.0
34.0,0.2,17.0,89.0,34.0,14.0,6.0
55.0,0.3,20.0,87.0,59.0,24.0,6.0
64.0,0.4,23.0,84.0,78.0,27.0,7.0
64.0,0.4,26.0,77.0,77.0,25.0,7.0
65.0,0.4,36.0,62.0,79.0,29.0,7.0
68.0,0.4,42.0,52.0,85.0,34.0,8.0
70.0,0.5,45.0,48.0,90.0,40.0,10.0
70.0,0.5,52.0,37.0,90.0,42.0,10.0
74.0,0.6,59.0,24.0,97.0,49.0,11.0
76.0,0.6,63.0,16.0,102.0,52.0,6.0
75.0,0.7,73.0,7.0,99.0,55.0,6.0
66.0,0.8,84.0,2.0,81.0,42.0,7.0
67.0,0.7,84.0,2.0,84.0,42.0,5.0
70.0,0.8,86.0,2.0,89.0,38.0,7.0
69.0,0.8,83.0,2.0,87.0,34.0,7.0
69.0,0.8,83.0,2.0,87.0,34.0,7.0
73.0,0.8,70.0,11.0,96.0,48.0,11.0
79.0,0.9,71.0,17.0,107.0,58.0,11.0
85.0,0.9,71.0,23.0,96.0,63.0,14.0
91.0,0.9,73.0,28.0,111.0,68.0,13.0
100.0,0.9,72.0,44.0,118.0,75.0,14.0
94.0,0.6,31.0,95.0,105.0,70.0,15.0
80.0,0.6,25.0,107.0,96.0,59.0,11.0
74.0,0.5,24.0,118.0,90.0,54.0,9.0
84.0,0.6,27.0,108.0,100.0,62.0,7.0
78.0,0.5,26.0,106.0,106.0,56.0,6.0
81.0,0.5,31.0,97.0,110.0,60.0,5.0
83.0,0.6,32.0,89.0,115.0,58.0,6.0
82.0,0.6,38.0,75.0,114.0,58.0,5.0
84.0,0.7,47.0,62.0,118.0,62.0,6.0
84.0,0.6,58.0,49.0,117.0,62.0,5.0
87.0,0.5,64.0,36.0,124.0,59.0,6.0
95.0,0.5,39.0,57.0,139.0,60.0,9.0
87.0,0.5,31.0,65.0,124.0,56.0,9.0
83.0,0.5,34.0,58.0,116.0,60.0,10.0
84.0,0.6,41.0,45.0,113.0,62.0,11.0
88.0,0.6,40.0,42.0,108.0,65.0,11.0
88.0,0.6,60.0,22.0,114.0,65.0,10.0
96.0,0.9,100.0,2.0,131.0,72.0,7.0
100.0,1.1,104.0,2.0,150.0,74.0,9.0
118.0,1.2,99.0,1.0,160.0,89.0,12.0
114.0,1.1,93.0,6.0,143.0,86.0,16.0
124.0,1.3,95.0,8.0,157.0,94.0,21.0
123.0,1.1,87.0,17.0,147.0,93.0,14.0
118.0,1.0,80.0,25.0,129.0,89.0,12.0
121.0,0.9,80.0,27.0,128.0,92.0,11.0
116.0,0.8,70.0,37.0,118.0,88.0,10.0
109.0,0.8,59.0,49.0,112.0,82.0,9.0
106.0,0.8,65.0,42.0,125.0,80.0,8.0
106.0,0.8,60.0,51.0,128.0,80.0,7.0
101.0,0.8,44.0,73.0,129.0,76.0,6.0
106.0,0.8,41.0,73.0,111.0,80.0,5.0
115.0,0.8,45.0,58.0,105.0,87.0,5.0
134.0,1.0,49.0,44.0,109.0,102.0,5.0
141.0,1.0,50.0,36.0,109.0,108.0,5.0
154.0,1.0,52.0,29.0,96.0,118.0,4.0
149.0,1.0,53.0,25.0,96.0,114.0,3.0
146.0,0.9,48.0,28.0,96.0,112.0,6.0
138.0,0.9,42.0,33.0,96.0,105.0,5.0
156.0,1.0,37.0,32.0,96.0,119.0,6.0
154.0,1.0,49.0,18.0,96.0,118.0,6.0
149.0,1.1,61.0,4.0,96.0,114.0,7.0
128.0,1.1,63.0,2.0,96.0,97.0,7.0
115.0,1.0,59.0,9.0,96.0,87.0,8.0
108.0,0.9,47.0,25.0,96.0,81.0,13.0
113.0,0.9,48.0,34.0,96.0,85.0,12.0
124.0,0.9,51.0,49.0,96.0,94.0,12.0
123.0,0.8,46.0,68.0,96.0,93.0,9.0
143.0,0.9,56.0,60.0,96.0,109.0,10.0
139.0,0.8,49.0,75.0,96.0,106.0,9.0
131.0,0.7,47.0,80.0,96.0,100.0,8.0
128.0,0.7,43.0,85.0,96.0,97.0,7.0
123.0,0.7,46.0,76.0,96.0,93.0,5.0
139.0,0.9,61.0,47.0,96.0,106.0,4.0
150.0,1.0,63.0,40.0,96.0,115.0,3.0
159.0,1.0,70.0,28.0,96.0,121.0,3.0
156.0,1.1,68.0,23.0,96.0,119.0,3.0
171.0,1.1,70.0,17.0,96.0,130.0,3.0
163.0,1.2,82.0,3.0,96.0,124.0,3.0
135.0,1.0,67.0,9.0,24.0,103.0,3.0
96.0,0.9,58.0,13.0,24.0,72.0,2.0
71.0,0.7,48.0,21.0,24.0,52.0,3.0
59.0,0.7,45.0,19.0,24.0,42.0,3.0
65.0,0.9,52.0,6.0,24.0,47.0,2.0
53.0,1.0,61.0,2.0,24.0,37.0,2.0
59.0,0.8,60.0,2.0,24.0,42.0,2.0
54.0,1.1,66.0,2.0,24.0,38.0,2.0
34.0,1.0,67.0,5.0,24.0,22.0,4.0
24.0,0.5,31.0,42.0,24.0,9.0,4.0
19.0,0.3,16.0,61.0,12.0,4.0,3.0
22.0,0.3,12.0,70.0,9.0,4.0,2.0
24.0,0.2,9.0,77.0,18.0,5.0,1.0
30.0,0.2,9.0,79.0,30.0,4.0,2.0
25.0,0.2,10.0,81.0,24.0,7.0,2.0
27.0,0.2,9.0,84.0,27.0,2.0,1.0
46.0,0.2,9.0,86.0,46.0,2.0,1.0
41.0,0.2,10.0,84.0,41.0,2.0,1.0
45.0,0.2,13.0,78.0,45.0,2.0,1.0
51.0,0.2,11.0,78.0,52.0,2.0,1.0
46.0,0.2,12.0,70.0,46.0,1.0,1.0
53.0,0.2,13.0,68.0,56.0,1.0,1.0
41.0,0.2,10.0,73.0,41.0,6.0,1.0
24.0,0.2,9.0,76.0,24.0,4.0,1.0
23.0,0.2,9.0,75.0,19.0,3.0,1.0
23.0,0.2,9.0,73.0,22.0,2.0,1.0
23.0,0.2,7.0,72.0,17.0,2.0,1.0
23.0,0.1,8.0,73.0,23.0,2.0,1.0
21.0,0.2,8.0,66.0,17.0,2.0,1.0
19.0,0.2,13.0,61.0,19.0,2.0,1.0
19.0,0.2,16.0,58.0,19.0,2.0,1.0
23.0,0.3,24.0,48.0,23.0,3.0,3.0
24.0,0.3,23.0,51.0,24.0,2.0,3.0
25.0,0.3,12.0,64.0,25.0,2.0,3.0
21.0,0.3,11.0,67.0,18.0,2.0,3.0
24.0,0.2,8.0,72.0,24.0,2.0,3.0
26.0,0.2,9.0,74.0,26.0,1.0,3.0
24.0,0.2,8.0,75.0,24.0,4.0,3.0
24.0,0.2,9.0,76.0,8.0,4.0,2.0
24.0,0.2,8.0,78.0,2.0,4.0,3.0
26.0,0.2,9.0,78.0,26.0,4.0,2.0
27.0,0.2,10.0,76.0,27.0,7.0,2.0
28.0,0.2,11.0,75.0,28.0,5.0,2.0
33.0,0.2,13.0,72.0,33.0,2.0,2.0
33.0,0.3,15.0,65.0,33.0,7.0,2.0
29.0,0.3,14.0,65.0,29.0,5.0,3.0
27.0,0.3,13.0,65.0,27.0,6.0,2.0
21.0,0.3,11.0,68.0,19.0,2.0,1.0
23.0,0.2,8.0,73.0,22.0,4.0,2.0
21.0,0.2,10.0,68.0,20.0,3.0,2.0
20.0,0.2,12.0,65.0,20.0,2.0,2.0
21.0,0.2,11.0,63.0,21.0,3.0,2.0
19.0,0.2,14.0,53.0,19.0,5.0,3.0
18.0,0.2,16.0,55.0,18.0,5.0,3.0
18.0,0.3,21.0,48.0,18.0,2.0,3.0
25.0,0.4,39.0,29.0,25.0,4.0,3.0
39.0,0.5,57.0,14.0,39.0,8.0,3.0
36.0,0.5,43.0,31.0,36.0,7.0,3.0
19.0,0.3,21.0,57.0,19.0,4.0,3.0
21.0,0.2,11.0,67.0,11.0,2.0,3.0
13.0,0.2,11.0,67.0,13.0,2.0,3.0
23.0,0.2,13.0,75.0,15.0,5.0,2.0
26.0,0.2,14.0,83.0,15.0,7.0,2.0
26.0,0.2,11.0,82.0,17.0,6.0,2.0
26.0,0.2,12.0,83.0,21.0,5.0,3.0
26.0,0.2,15.0,83.0,25.0,9.0,3.0
35.0,0.3,21.0,75.0,35.0,9.0,3.0
40.0,0.3,30.0,63.0,40.0,13.0,3.0
51.0,0.4,34.0,54.0,51.0,14.0,3.0
33.0,0.3,18.0,65.0,33.0,5.0,2.0
31.0,0.3,27.0,53.0,31.0,6.0,2.0
28.0,0.3,28.0,51.0,28.0,5.0,3.0
20.0,0.3,24.0,56.0,20.0,2.0,2.0
18.0,0.3,21.0,59.0,17.0,2.0,2.0
18.0,0.3,21.0,57.0,17.0,3.0,1.0
15.0,0.2,29.0,48.0,13.0,5.0,1.0
19.0,0.3,37.0,22.0,17.0,7.0,1.0
27.0,0.3,53.0,8.0,20.0,5.0,1.0
34.0,0.4,67.0,2.0,22.0,4.0,1.0
37.0,0.8,73.0,2.0,34.0,7.0,2.0
51.0,1.0,72.0,2.0,51.0,12.0,3.0
48.0,0.7,55.0,23.0,48.0,11.0,3.0
19.0,0.3,19.0,62.0,19.0,7.0,3.0
23.0,0.2,12.0,73.0,12.0,5.0,2.0
22.0,0.2,14.0,71.0,13.0,9.0,2.0
26.0,0.2,12.0,75.0,13.0,18.0,2.0
25.0,0.1,9.0,81.0,20.0,7.0,1.0
35.0,0.1,9.0,84.0,35.0,6.0,1.0
26.0,0.2,10.0,83.0,21.0,7.0,1.0
39.0,0.2,9.0,81.0,39.0,8.0,1.0
39.0,0.2,12.0,78.0,39.0,5.0,1.0
38.0,0.3,15.0,72.0,38.0,10.0,3.0
45.0,0.3,19.0,64.0,45.0,9.0,1.0
54.0,0.2,12.0,72.0,58.0,5.0,1.0
69.0,0.3,12.0,71.0,88.0,3.0,1.0
89.0,0.2,14.0,66.0,127.0,9.0,1.0
86.0,0.2,14.0,67.0,122.0,12.0,3.0
69.0,0.2,13.0,66.0,88.0,6.0,1.0
56.0,0.2,13.0,65.0,61.0,5.0,1.0
44.0,0.2,12.0,68.0,44.0,7.0,2.0
34.0,0.2,11.0,70.0,34.0,2.0,2.0
34.0,0.2,9.0,75.0,34.0,3.0,1.0
46.0,0.2,7.0,79.0,46.0,1.0,1.0
53.0,0.2,8.0,77.0,56.0,2.0,1.0
42.0,0.2,9.0,74.0,42.0,4.0,1.0
37.0,0.2,10.0,74.0,37.0,4.0,1.0
23.0,0.2,10.0,74.0,19.0,1.0,1.0
24.0,0.2,8.0,78.0,8.0,7.0,1.0
25.0,0.2,9.0,80.0,16.0,8.0,1.0
25.0,0.2,10.0,81.0,18.0,5.0,2.0
25.0,0.2,12.0,81.0,24.0,7.0,1.0
24.0,0.2,16.0,78.0,17.0,9.0,1.0
24.0,0.2,17.0,76.0,23.0,7.0,1.0
48.0,0.2,17.0,79.0,48.0,18.0,1.0
61.0,0.2,17.0,78.0,72.0,13.0,2.0
65.0,0.2,19.0,78.0,80.0,17.0,2.0
63.0,0.3,21.0,77.0,75.0,18.0,2.0
65.0,0.3,27.0,65.0,79.0,14.0,3.0
72.0,0.4,40.0,38.0,93.0,22.0,3.0
67.0,0.4,40.0,32.0,83.0,22.0,6.0
68.0,0.4,44.0,26.0,86.0,30.0,5.0
70.0,0.4,46.0,23.0,89.0,31.0,5.0
67.0,0.4,48.0,16.0,83.0,37.0,5.0
65.0,0.5,62.0,5.0,80.0,34.0,3.0
68.0,0.7,70.0,2.0,86.0,23.0,5.0
65.0,0.9,72.0,2.0,79.0,26.0,5.0
65.0,0.9,73.0,2.0,80.0,24.0,4.0
67.0,0.9,73.0,2.0,83.0,24.0,5.0
64.0,1.0,67.0,6.0,77.0,36.0,7.0
63.0,1.0,59.0,16.0,75.0,29.0,10.0
59.0,1.0,54.0,28.0,68.0,34.0,10.0
62.0,0.8,49.0,37.0,74.0,37.0,9.0
61.0,0.7,48.0,41.0,71.0,36.0,7.0
56.0,0.6,39.0,53.0,62.0,30.0,6.0
52.0,0.4,24.0,72.0,53.0,23.0,3.0
53.0,0.2,17.0,84.0,55.0,9.0,1.0
44.0,0.2,12.0,85.0,44.0,3.0,3.0
33.0,0.2,11.0,83.0,33.0,6.0,3.0
35.0,0.2,14.0,78.0,35.0,6.0,3.0
33.0,0.2,18.0,70.0,33.0,7.0,3.0
33.0,0.3,24.0,61.0,33.0,9.0,3.0
38.0,0.3,31.0,49.0,38.0,9.0,3.0
34.0,0.2,26.0,56.0,34.0,3.0,3.0
26.0,0.2,24.0,59.0,26.0,5.0,1.0
29.0,0.2,25.0,54.0,29.0,8.0,3.0
32.0,0.2,31.0,43.0,32.0,5.0,1.0
36.0,0.3,39.0,24.0,36.0,7.0,1.0
34.0,0.3,52.0,9.0,34.0,5.0,1.0
32.0,0.4,64.0,2.0,32.0,11.0,1.0
51.0,0.4,72.0,2.0,51.0,14.0,1.0
54.0,0.5,76.0,2.0,58.0,16.0,2.0
69.0,0.7,83.0,2.0,87.0,25.0,4.0
93.0,1.1,76.0,1.0,136.0,62.0,7.0
91.0,1.3,67.0,16.0,118.0,68.0,14.0
96.0,1.5,65.0,29.0,101.0,72.0,18.0
93.0,1.3,63.0,36.0,90.0,69.0,14.0
84.0,1.0,61.0,44.0,90.0,62.0,10.0
76.0,0.7,52.0,62.0,82.0,56.0,7.0
83.0,0.5,32.0,108.0,94.0,61.0,8.0
68.0,0.4,22.0,122.0,85.0,49.0,7.0
74.0,0.4,25.0,119.0,97.0,52.0,7.0
74.0,0.4,22.0,125.0,98.0,48.0,9.0
75.0,0.4,24.0,125.0,100.0,49.0,7.0
75.0,0.4,26.0,120.0,99.0,48.0,6.0
76.0,0.5,36.0,100.0,102.0,47.0,6.0
78.0,0.5,40.0,85.0,106.0,50.0,7.0
79.0,0.5,40.0,78.0,107.0,49.0,8.0
79.0,0.5,42.0,68.0,108.0,56.0,10.0
78.0,0.5,41.0,60.0,106.0,57.0,13.0
89.0,0.5,43.0,53.0,113.0,66.0,11.0
93.0,0.6,49.0,41.0,121.0,69.0,13.0
105.0,0.6,51.0,36.0,126.0,79.0,15.0
96.0,0.6,63.0,9.0,118.0,72.0,11.0
104.0,0.7,105.0,2.0,133.0,78.0,7.0
104.0,0.9,102.0,2.0,150.0,78.0,7.0
98.0,1.0,100.0,2.0,138.0,73.0,7.0
104.0,1.1,95.0,2.0,148.0,78.0,9.0
115.0,1.2,92.0,5.0,149.0,87.0,11.0
113.0,1.1,85.0,16.0,139.0,85.0,13.0
119.0,1.0,76.0,32.0,142.0,90.0,14.0
126.0,0.9,75.0,48.0,143.0,96.0,16.0
136.0,1.0,79.0,64.0,149.0,104.0,15.0
150.0,1.0,84.0,72.0,153.0,115.0,14.0
138.0,0.8,67.0,100.0,148.0,105.0,13.0
136.0,0.7,55.0,118.0,142.0,104.0,13.0
141.0,0.7,42.0,138.0,134.0,108.0,14.0
140.0,0.7,43.0,147.0,153.0,107.0,13.0
141.0,0.7,37.0,157.0,132.0,108.0,13.0
154.0,0.8,45.0,141.0,151.0,118.0,15.0
169.0,0.9,51.0,125.0,169.0,128.0,16.0
184.0,1.0,67.0,82.0,173.0,139.0,13.0
191.0,1.3,105.0,34.0,166.0,144.0,11.0
202.0,1.5,132.0,10.0,187.0,152.0,10.0
189.0,1.4,151.0,2.0,199.0,142.0,9.0
191.0,1.2,143.0,2.0,206.0,144.0,7.0
186.0,1.2,134.0,2.0,185.0,140.0,5.0
194.0,1.1,126.0,2.0,182.0,146.0,5.0
189.0,1.1,119.0,2.0,168.0,142.0,5.0
183.0,1.1,119.0,2.0,160.0,138.0,5.0
179.0,1.2,117.0,2.0,154.0,135.0,5.0
183.0,1.3,111.0,2.0,184.0,138.0,7.0
207.0,1.4,109.0,8.0,217.0,157.0,12.0
196.0,1.3,94.0,23.0,228.0,147.0,15.0
200.0,1.3,93.0,38.0,212.0,150.0,15.0
217.0,1.3,113.0,46.0,222.0,167.0,16.0
239.0,1.4,130.0,54.0,239.0,189.0,14.0
194.0,0.9,83.0,100.0,186.0,146.0,17.0
167.0,0.7,42.0,158.0,136.0,127.0,17.0
118.0,0.5,26.0,178.0,101.0,89.0,12.0
100.0,0.5,25.0,169.0,93.0,75.0,14.0
88.0,0.5,27.0,153.0,114.0,65.0,16.0
86.0,0.5,32.0,132.0,121.0,58.0,11.0
92.0,0.6,32.0,126.0,133.0,65.0,10.0
100.0,0.5,25.0,130.0,149.0,57.0,8.0
97.0,0.4,24.0,116.0,144.0,60.0,7.0
88.0,0.5,28.0,102.0,125.0,65.0,8.0
86.0,0.5,28.0,92.0,116.0,64.0,7.0
86.0,0.5,27.0,85.0,111.0,64.0,7.0
93.0,0.5,28.0,75.0,100.0,69.0,6.0
88.0,0.6,32.0,68.0,98.0,65.0,6.0
78.0,0.6,36.0,61.0,93.0,57.0,6.0
84.0,0.6,36.0,61.0,85.0,62.0,5.0
86.0,0.6,37.0,61.0,86.0,64.0,4.0
89.0,0.7,43.0,56.0,90.0,66.0,5.0
91.0,0.8,59.0,40.0,102.0,68.0,6.0
90.0,0.8,59.0,45.0,112.0,67.0,9.0
113.0,0.9,84.0,28.0,137.0,85.0,11.0
100.0,0.7,84.0,71.0,124.0,75.0,11.0
26.0,0.7,51.0,71.0,3.0,75.0,9.0
80.0,0.6,42.0,96.0,3.0,59.0,10.0
119.0,0.8,46.0,93.0,106.0,90.0,11.0
133.0,0.8,39.0,102.0,127.0,101.0,7.0
64.0,0.4,27.0,87.0,69.0,46.0,1.0
61.0,0.6,47.0,58.0,51.0,44.0,2.0
56.0,0.5,35.0,54.0,61.0,38.0,2.0
67.0,0.5,35.0,56.0,83.0,47.0,2.0
67.0,0.3,20.0,46.0,83.0,21.0,2.0
73.0,0.2,13.0,51.0,95.0,11.0,2.0
65.0,0.2,8.0,56.0,79.0,9.0,1.0
68.0,0.1,6.0,64.0,86.0,9.0,1.0
61.0,0.1,6.0,65.0,71.0,4.0,1.0
48.0,0.2,6.0,63.0,48.0,2.0,1.0
43.0,0.2,7.0,61.0,43.0,1.0,1.0
24.0,0.2,7.0,64.0,24.0,2.0,1.0
29.0,0.2,6.0,65.0,29.0,2.0,1.0
29.0,0.1,8.0,67.0,29.0,2.0,3.0
30.0,0.1,10.0,66.0,30.0,2.0,1.0
37.0,0.1,10.0,72.0,37.0,2.0,3.0
32.0,0.1,9.0,72.0,32.0,2.0,3.0
34.0,0.2,13.0,65.0,34.0,2.0,1.0
35.0,0.2,10.0,71.0,35.0,2.0,3.0
38.0,0.2,9.0,74.0,38.0,2.0,3.0
23.0,0.2,9.0,75.0,22.0,2.0,1.0
24.0,0.2,9.0,77.0,24.0,3.0,1.0
25.0,0.1,8.0,81.0,22.0,2.0,1.0
26.0,0.1,8.0,83.0,19.0,2.0,1.0
26.0,0.1,9.0,82.0,17.0,4.0,3.0
26.0,0.1,10.0,82.0,24.0,2.0,1.0
25.0,0.2,12.0,78.0,25.0,2.0,1.0
23.0,0.2,15.0,73.0,23.0,5.0,3.0
23.0,0.2,16.0,69.0,23.0,4.0,3.0
21.0,0.2,19.0,64.0,21.0,2.0,3.0
18.0,0.2,22.0,59.0,18.0,3.0,3.0
18.0,0.2,23.0,56.0,18.0,3.0,3.0
18.0,0.2,21.0,57.0,17.0,7.0,3.0
18.0,0.2,27.0,47.0,18.0,2.0,3.0
21.0,0.2,33.0,35.0,21.0,2.0,3.0
17.0,0.2,32.0,35.0,17.0,2.0,3.0
22.0,0.2,43.0,14.0,20.0,6.0,3.0
22.0,0.3,43.0,17.0,21.0,3.0,3.0
21.0,0.2,30.0,39.0,21.0,7.0,3.0
22.0,0.3,34.0,35.0,22.0,4.0,3.0
29.0,0.4,35.0,38.0,29.0,6.0,3.0
18.0,0.3,19.0,59.0,17.0,5.0,3.0
23.0,0.2,10.0,73.0,10.0,6.0,3.0
24.0,0.2,9.0,76.0,17.0,2.0,3.0
25.0,0.2,9.0,79.0,12.0,4.0,3.0
26.0,0.2,9.0,82.0,14.0,9.0,3.0
27.0,0.2,8.0,86.0,19.0,2.0,3.0
27.0,0.2,9.0,87.0,24.0,3.0,3.0
27.0,0.2,9.0,87.0,25.0,5.0,3.0
30.0,0.2,9.0,84.0,30.0,2.0,3.0
30.0,0.2,12.0,77.0,30.0,8.0,3.0
49.0,0.2,14.0,71.0,49.0,7.0,3.0
64.0,0.3,11.0,72.0,77.0,9.0,3.0
64.0,0.2,12.0,68.0,77.0,4.0,3.0
57.0,0.2,12.0,66.0,63.0,5.0,3.0
50.0,0.2,8.0,71.0,50.0,3.0,3.0
52.0,0.2,8.0,70.0,53.0,2.0,3.0
52.0,0.2,12.0,69.0,53.0,5.0,3.0
37.0,0.2,7.0,76.0,37.0,2.0,3.0
25.0,0.2,7.0,75.0,25.0,5.0,3.0
21.0,0.2,12.0,67.0,20.0,4.0,3.0
22.0,0.2,9.0,70.0,20.0,3.0,3.0
21.0,0.2,9.0,68.0,19.0,4.0,3.0
22.0,0.2,23.0,50.0,22.0,4.0,3.0
28.0,0.3,18.0,56.0,28.0,7.0,3.0
30.0,0.3,12.0,64.0,30.0,5.0,1.0
27.0,0.3,10.0,69.0,27.0,7.0,1.0
22.0,0.4,10.0,69.0,18.0,4.0,1.0
23.0,0.2,9.0,74.0,15.0,6.0,3.0
24.0,0.2,8.0,77.0,18.0,10.0,3.0
25.0,0.2,8.0,81.0,15.0,5.0,3.0
26.0,0.3,8.0,83.0,15.0,2.0,3.0
26.0,0.2,11.0,83.0,15.0,4.0,3.0
29.0,0.2,11.0,94.0,29.0,9.0,3.0
40.0,0.2,12.0,86.0,40.0,12.0,3.0
52.0,0.2,18.0,80.0,53.0,13.0,3.0
55.0,0.3,22.0,72.0,60.0,20.0,2.0
52.0,0.3,24.0,70.0,54.0,20.0,6.0
52.0,0.3,32.0,57.0,53.0,19.0,2.0
54.0,0.3,34.0,50.0,58.0,23.0,2.0
60.0,0.3,42.0,37.0,70.0,27.0,4.0
64.0,0.3,45.0,31.0,77.0,34.0,6.0
67.0,0.3,43.0,28.0,83.0,36.0,8.0
68.0,0.4,50.0,21.0,85.0,38.0,8.0
69.0,0.4,55.0,10.0,88.0,41.0,8.0
71.0,0.4,62.0,4.0,91.0,40.0,8.0
70.0,0.4,66.0,2.0,90.0,40.0,6.0
69.0,0.5,64.0,2.0,88.0,37.0,5.0
70.0,0.5,59.0,9.0,89.0,41.0,5.0
65.0,0.5,54.0,21.0,79.0,28.0,5.0
65.0,0.5,44.0,36.0,80.0,33.0,4.0
69.0,0.6,48.0,39.0,87.0,40.0,6.0
73.0,0.5,45.0,50.0,95.0,48.0,8.0
67.0,0.4,31.0,67.0,83.0,42.0,7.0
64.0,0.4,23.0,81.0,78.0,38.0,6.0
61.0,0.3,19.0,89.0,71.0,31.0,6.0
61.0,0.3,17.0,94.0,72.0,32.0,5.0
62.0,0.3,17.0,93.0,74.0,26.0,6.0
67.0,0.4,20.0,90.0,84.0,26.0,6.0
72.0,0.3,26.0,83.0,94.0,26.0,7.0
75.0,0.4,31.0,71.0,100.0,25.0,7.0
75.0,0.4,40.0,54.0,100.0,33.0,9.0
81.0,0.5,48.0,39.0,112.0,43.0,10.0
